
62080,,"51,313",
62080,"$1 under $25,000","4,921",
62080,"$25,000 under $50,000","8,824",
62080,"$50,000 under $75,000","10,461",
62080,"$75,000 under $100,000","9,620",
62080,"$100,000 under $200,000","17,487",
62080,"$200,000 or more","0",

62081,,"7,158",
62081,"$1 under $25,000",485,
62081,"$25,000 under $50,000","2,581",
62081,"$50,000 under $75,000","0",
62081,"$75,000 under $100,000","4,092",
62081,"$100,000 under $200,000","0",
62081,"$200,000 or more","0",

62082,,"50,857",
62082,"$1 under $25,000","5,576",
62082,"$25,000 under $50,000","11,632",
62082,"$50,000 under $75,000","9,662",
62082,"$75,000 under $100,000","8,255",
62082,"$100,000 under $200,000","15,732",
62082,"$200,000 or more","0",

62083,,"6,410",
62083,"$1 under $25,000",399,
62083,"$25,000 under $50,000","1,929",
62083,"$50,000 under $75,000","0",
62083,"$75,000 under $100,000","4,082",
62083,"$100,000 under $200,000","0",
62083,"$200,000 or more","0",

62084,,"32,686",
62084,"$1 under $25,000","3,581",
62084,"$25,000 under $50,000","7,652",
62084,"$50,000 under $75,000","6,650",
62084,"$75,000 under $100,000","4,689",
62084,"$100,000 under $200,000","10,114",
62084,"$200,000 or more","0",

62086,,"31,077",
62086,"$1 under $25,000","2,867",
62086,"$25,000 under $50,000","4,730",
62086,"$50,000 under $75,000","6,362",
62086,"$75,000 under $100,000","5,621",
62086,"$100,000 under $200,000","11,497",
62086,"$200,000 or more","0",

62087,,"29,539",
62087,"$1 under $25,000","4,732",
62087,"$25,000 under $50,000","8,819",
62087,"$50,000 under $75,000","6,899",
62087,"$75,000 under $100,000","3,984",
62087,"$100,000 under $200,000","5,105",
62087,"$200,000 or more","0",

62088,,"188,621",
62088,"$1 under $25,000","12,353",
62088,"$25,000 under $50,000","27,340",
62088,"$50,000 under $75,000","31,218",
62088,"$75,000 under $100,000","34,621",
62088,"$100,000 under $200,000","59,842",
62088,"$200,000 or more","23,247",

62090,,"10,276",
62090,"$1 under $25,000","3,134",
62090,"$25,000 under $50,000","3,046",
62090,"$50,000 under $75,000","1,534",
62090,"$75,000 under $100,000","2,562",
62090,"$100,000 under $200,000","0",
62090,"$200,000 or more","0",

62091,,"9,853",
62091,"$1 under $25,000",769,
62091,"$25,000 under $50,000","1,191",
62091,"$50,000 under $75,000","3,391",
62091,"$75,000 under $100,000","0",
62091,"$100,000 under $200,000","4,502",
62091,"$200,000 or more","0",

62092,,"53,222",
62092,"$1 under $25,000","5,238",
62092,"$25,000 under $50,000","12,297",
62092,"$50,000 under $75,000","10,810",
62092,"$75,000 under $100,000","8,953",
62092,"$100,000 under $200,000","15,924",
62092,"$200,000 or more","0",

62094,,"22,443",
62094,"$1 under $25,000","1,921",
62094,"$25,000 under $50,000","4,376",
62094,"$50,000 under $75,000","4,426",
62094,"$75,000 under $100,000","4,921",
62094,"$100,000 under $200,000","6,799",
62094,"$200,000 or more","0",

62095,,"246,052",
62095,"$1 under $25,000","25,862",
62095,"$25,000 under $50,000","49,355",
62095,"$50,000 under $75,000","50,264",
62095,"$75,000 under $100,000","42,622",
62095,"$100,000 under $200,000","62,340",
62095,"$200,000 or more","15,609",

62097,,"101,974",
62097,"$1 under $25,000","4,836",
62097,"$25,000 under $50,000","8,889",
62097,"$50,000 under $75,000","13,950",
62097,"$75,000 under $100,000","15,943",
62097,"$100,000 under $200,000","41,252",
62097,"$200,000 or more","17,104",

62201,,"53,419",
62201,"$1 under $25,000","16,899",
62201,"$25,000 under $50,000","15,846",
62201,"$50,000 under $75,000","9,529",
62201,"$75,000 under $100,000","5,347",
62201,"$100,000 under $200,000","5,798",
62201,"$200,000 or more","0",

62203,,"80,444",
62203,"$1 under $25,000","18,879",
62203,"$25,000 under $50,000","26,342",
62203,"$50,000 under $75,000","13,437",
62203,"$75,000 under $100,000","8,898",
62203,"$100,000 under $200,000","12,888",
62203,"$200,000 or more","0",

62204,,"42,249",
62204,"$1 under $25,000","16,362",
62204,"$25,000 under $50,000","15,207",
62204,"$50,000 under $75,000","6,291",
62204,"$75,000 under $100,000","4,389",
62204,"$100,000 under $200,000","0",
62204,"$200,000 or more","0",

62205,,"81,075",
62205,"$1 under $25,000","22,948",
62205,"$25,000 under $50,000","27,335",
62205,"$50,000 under $75,000","15,066",
62205,"$75,000 under $100,000","7,543",
62205,"$100,000 under $200,000","8,183",
62205,"$200,000 or more","0",

62206,,"155,639",
62206,"$1 under $25,000","41,150",
62206,"$25,000 under $50,000","55,627",
62206,"$50,000 under $75,000","27,784",
62206,"$75,000 under $100,000","15,866",
62206,"$100,000 under $200,000","15,212",
62206,"$200,000 or more","0",

62207,,"68,340",
62207,"$1 under $25,000","22,967",
62207,"$25,000 under $50,000","22,982",
62207,"$50,000 under $75,000","11,830",
62207,"$75,000 under $100,000","5,545",
62207,"$100,000 under $200,000","5,016",
62207,"$200,000 or more","0",

62208,,"511,826",
62208,"$1 under $25,000","35,596",
62208,"$25,000 under $50,000","80,242",
62208,"$50,000 under $75,000","89,090",
62208,"$75,000 under $100,000","79,779",
62208,"$100,000 under $200,000","164,117",
62208,"$200,000 or more","63,002",

62214,,"38,928",
62214,"$1 under $25,000","1,666",
62214,"$25,000 under $50,000","3,766",
62214,"$50,000 under $75,000","5,505",
62214,"$75,000 under $100,000","6,509",
62214,"$100,000 under $200,000","14,400",
62214,"$200,000 or more","7,082",

62215,,"63,530",
62215,"$1 under $25,000","2,453",
62215,"$25,000 under $50,000","6,255",
62215,"$50,000 under $75,000","9,355",
62215,"$75,000 under $100,000","9,120",
62215,"$100,000 under $200,000","27,693",
62215,"$200,000 or more","8,654",

62216,,"112,475",
62216,"$1 under $25,000","3,401",
62216,"$25,000 under $50,000","8,879",
62216,"$50,000 under $75,000","13,627",
62216,"$75,000 under $100,000","14,077",
62216,"$100,000 under $200,000","44,738",
62216,"$200,000 or more","27,753",

62217,,"17,874",
62217,"$1 under $25,000","1,424",
62217,"$25,000 under $50,000","3,763",
62217,"$50,000 under $75,000","2,902",
62217,"$75,000 under $100,000","3,606",
62217,"$100,000 under $200,000","6,179",
62217,"$200,000 or more","0",

62218,,"61,596",
62218,"$1 under $25,000","2,076",
62218,"$25,000 under $50,000","4,651",
62218,"$50,000 under $75,000","7,243",
62218,"$75,000 under $100,000","8,574",
62218,"$100,000 under $200,000","28,061",
62218,"$200,000 or more","10,991",

62220,,"522,850",
62220,"$1 under $25,000","41,967",
62220,"$25,000 under $50,000","78,736",
62220,"$50,000 under $75,000","76,043",
62220,"$75,000 under $100,000","71,159",
62220,"$100,000 under $200,000","155,591",
62220,"$200,000 or more","99,354",

62221,,"887,941",
62221,"$1 under $25,000","57,144",
62221,"$25,000 under $50,000","113,582",
62221,"$50,000 under $75,000","124,588",
62221,"$75,000 under $100,000","125,753",
62221,"$100,000 under $200,000","309,375",
62221,"$200,000 or more","157,499",

62223,,"575,004",
62223,"$1 under $25,000","35,437",
62223,"$25,000 under $50,000","76,998",
62223,"$50,000 under $75,000","83,627",
62223,"$75,000 under $100,000","71,923",
62223,"$100,000 under $200,000","158,085",
62223,"$200,000 or more","148,934",

62225,,"109,359",
62225,"$1 under $25,000","7,589",
62225,"$25,000 under $50,000","20,360",
62225,"$50,000 under $75,000","22,893",
62225,"$75,000 under $100,000","17,869",
62225,"$100,000 under $200,000","34,500",
62225,"$200,000 or more","6,148",

62226,,"898,006",
62226,"$1 under $25,000","65,360",
62226,"$25,000 under $50,000","133,287",
62226,"$50,000 under $75,000","120,705",
62226,"$75,000 under $100,000","108,969",
62226,"$100,000 under $200,000","259,699",
62226,"$200,000 or more","209,986",

62230,,"234,254",
62230,"$1 under $25,000","10,863",
62230,"$25,000 under $50,000","25,383",
62230,"$50,000 under $75,000","31,332",
62230,"$75,000 under $100,000","35,241",
62230,"$100,000 under $200,000","88,646",
62230,"$200,000 or more","42,789",

62231,,"236,190",
62231,"$1 under $25,000","13,896",
62231,"$25,000 under $50,000","30,667",
62231,"$50,000 under $75,000","34,270",
62231,"$75,000 under $100,000","34,429",
62231,"$100,000 under $200,000","71,197",
62231,"$200,000 or more","51,731",

62232,,"233,708",
62232,"$1 under $25,000","15,851",
62232,"$25,000 under $50,000","30,761",
62232,"$50,000 under $75,000","26,873",
62232,"$75,000 under $100,000","25,934",
62232,"$100,000 under $200,000","49,129",
62232,"$200,000 or more","85,160",

62233,,"159,911",
62233,"$1 under $25,000","10,074",
62233,"$25,000 under $50,000","24,972",
62233,"$50,000 under $75,000","29,148",
62233,"$75,000 under $100,000","26,692",
62233,"$100,000 under $200,000","49,146",
62233,"$200,000 or more","19,879",

62234,,"933,815",
62234,"$1 under $25,000","67,459",
62234,"$25,000 under $50,000","147,476",
62234,"$50,000 under $75,000","160,758",
62234,"$75,000 under $100,000","142,268",
62234,"$100,000 under $200,000","278,675",
62234,"$200,000 or more","137,179",

62236,,"669,865",
62236,"$1 under $25,000","18,195",
62236,"$25,000 under $50,000","42,192",
62236,"$50,000 under $75,000","54,996",
62236,"$75,000 under $100,000","68,838",
62236,"$100,000 under $200,000","243,509",
62236,"$200,000 or more","242,135",

62237,,"59,217",
62237,"$1 under $25,000","5,108",
62237,"$25,000 under $50,000","10,838",
62237,"$50,000 under $75,000","10,240",
62237,"$75,000 under $100,000","10,885",
62237,"$100,000 under $200,000","22,146",
62237,"$200,000 or more","0",

62238,,"9,817",
62238,"$1 under $25,000","1,266",
62238,"$25,000 under $50,000","2,465",
62238,"$50,000 under $75,000","2,216",
62238,"$75,000 under $100,000","3,870",
62238,"$100,000 under $200,000","0",
62238,"$200,000 or more",0,

62239,,"104,223",
62239,"$1 under $25,000","10,152",
62239,"$25,000 under $50,000","23,184",
62239,"$50,000 under $75,000","21,838",
62239,"$75,000 under $100,000","16,932",
62239,"$100,000 under $200,000","32,117",
62239,"$200,000 or more","0",

62240,,"37,689",
62240,"$1 under $25,000","3,364",
62240,"$25,000 under $50,000","8,083",
62240,"$50,000 under $75,000","6,144",
62240,"$75,000 under $100,000","5,169",
62240,"$100,000 under $200,000","14,929",
62240,"$200,000 or more","0",

62241,,"27,635",
62241,"$1 under $25,000","2,086",
62241,"$25,000 under $50,000","3,864",
62241,"$50,000 under $75,000","5,252",
62241,"$75,000 under $100,000","5,510",
62241,"$100,000 under $200,000","10,923",
62241,"$200,000 or more","0",

62242,,"34,086",
62242,"$1 under $25,000","2,406",
62242,"$25,000 under $50,000","6,294",
62242,"$50,000 under $75,000","6,846",
62242,"$75,000 under $100,000","5,877",
62242,"$100,000 under $200,000","12,663",
62242,"$200,000 or more","0",

62243,,"214,945",
62243,"$1 under $25,000","9,220",
62243,"$25,000 under $50,000","20,409",
62243,"$50,000 under $75,000","26,019",
62243,"$75,000 under $100,000","29,829",
62243,"$100,000 under $200,000","90,969",
62243,"$200,000 or more","38,499",

62244,,"36,845",
62244,"$1 under $25,000","1,409",
62244,"$25,000 under $50,000","3,100",
62244,"$50,000 under $75,000","4,771",
62244,"$75,000 under $100,000","6,276",
62244,"$100,000 under $200,000","14,448",
62244,"$200,000 or more","6,841",

62245,,"66,466",
62245,"$1 under $25,000","2,801",
62245,"$25,000 under $50,000","6,587",
62245,"$50,000 under $75,000","8,595",
62245,"$75,000 under $100,000","10,018",
62245,"$100,000 under $200,000","27,462",
62245,"$200,000 or more","11,003",

62246,,"216,673",
62246,"$1 under $25,000","16,840",
62246,"$25,000 under $50,000","27,719",
62246,"$50,000 under $75,000","35,579",
62246,"$75,000 under $100,000","37,742",
62246,"$100,000 under $200,000","68,626",
62246,"$200,000 or more","30,167",

62249,,"598,756",
62249,"$1 under $25,000","28,371",
62249,"$25,000 under $50,000","56,838",
62249,"$50,000 under $75,000","70,253",
62249,"$75,000 under $100,000","79,701",
62249,"$100,000 under $200,000","227,598",
62249,"$200,000 or more","135,995",

62250,,"11,499",
62250,"$1 under $25,000","1,150",
62250,"$25,000 under $50,000","1,790",
62250,"$50,000 under $75,000","1,694",
62250,"$75,000 under $100,000","2,911",
62250,"$100,000 under $200,000","3,954",
62250,"$200,000 or more",0,

62253,,"13,428",
62253,"$1 under $25,000","1,680",
62253,"$25,000 under $50,000","2,347",
62253,"$50,000 under $75,000","2,333",
62253,"$75,000 under $100,000","2,627",
62253,"$100,000 under $200,000","4,441",
62253,"$200,000 or more","0",

62254,,"184,974",
62254,"$1 under $25,000","9,963",
62254,"$25,000 under $50,000","19,288",
62254,"$50,000 under $75,000","24,276",
62254,"$75,000 under $100,000","23,473",
62254,"$100,000 under $200,000","64,453",
62254,"$200,000 or more","43,521",

62255,,"22,802",
62255,"$1 under $25,000","2,194",
62255,"$25,000 under $50,000","4,045",
62255,"$50,000 under $75,000","3,165",
62255,"$75,000 under $100,000","4,320",
62255,"$100,000 under $200,000","9,078",
62255,"$200,000 or more","0",

62257,,"71,555",
62257,"$1 under $25,000","5,609",
62257,"$25,000 under $50,000","10,831",
62257,"$50,000 under $75,000","12,210",
62257,"$75,000 under $100,000","12,946",
62257,"$100,000 under $200,000","21,641",
62257,"$200,000 or more","8,318",

62258,,"332,068",
62258,"$1 under $25,000","14,868",
62258,"$25,000 under $50,000","36,682",
62258,"$50,000 under $75,000","43,364",
62258,"$75,000 under $100,000","50,366",
62258,"$100,000 under $200,000","138,163",
62258,"$200,000 or more","48,625",

62260,,"299,838",
62260,"$1 under $25,000","11,552",
62260,"$25,000 under $50,000","26,554",
62260,"$50,000 under $75,000","32,924",
62260,"$75,000 under $100,000","38,925",
62260,"$100,000 under $200,000","120,924",
62260,"$200,000 or more","68,959",

62262,,"36,007",
62262,"$1 under $25,000","3,095",
62262,"$25,000 under $50,000","6,646",
62262,"$50,000 under $75,000","6,848",
62262,"$75,000 under $100,000","8,027",
62262,"$100,000 under $200,000","11,391",
62262,"$200,000 or more","0",

62263,,"177,888",
62263,"$1 under $25,000","9,014",
62263,"$25,000 under $50,000","19,266",
62263,"$50,000 under $75,000","25,312",
62263,"$75,000 under $100,000","28,632",
62263,"$100,000 under $200,000","52,306",
62263,"$200,000 or more","43,358",

62264,,"96,924",
62264,"$1 under $25,000","5,701",
62264,"$25,000 under $50,000","13,484",
62264,"$50,000 under $75,000","15,403",
62264,"$75,000 under $100,000","15,765",
62264,"$100,000 under $200,000","33,325",
62264,"$200,000 or more","13,246",

62265,,"133,209",
62265,"$1 under $25,000","7,308",
62265,"$25,000 under $50,000","16,582",
62265,"$50,000 under $75,000","17,419",
62265,"$75,000 under $100,000","21,772",
62265,"$100,000 under $200,000","54,755",
62265,"$200,000 or more","15,373",

62268,,"23,675",
62268,"$1 under $25,000","1,592",
62268,"$25,000 under $50,000","2,624",
62268,"$50,000 under $75,000","4,907",
62268,"$75,000 under $100,000","4,090",
62268,"$100,000 under $200,000","10,462",
62268,"$200,000 or more","0",

62269,,"1,448,879",
62269,"$1 under $25,000","54,611",
62269,"$25,000 under $50,000","115,646",
62269,"$50,000 under $75,000","140,823",
62269,"$75,000 under $100,000","160,306",
62269,"$100,000 under $200,000","550,287",
62269,"$200,000 or more","427,206",

62271,,"75,127",
62271,"$1 under $25,000","3,412",
62271,"$25,000 under $50,000","8,236",
62271,"$50,000 under $75,000","10,065",
62271,"$75,000 under $100,000","11,048",
62271,"$100,000 under $200,000","25,297",
62271,"$200,000 or more","17,069",

62272,,"30,073",
62272,"$1 under $25,000","3,248",
62272,"$25,000 under $50,000","6,859",
62272,"$50,000 under $75,000","5,497",
62272,"$75,000 under $100,000","5,592",
62272,"$100,000 under $200,000","8,877",
62272,"$200,000 or more","0",

62274,,"153,250",
62274,"$1 under $25,000","11,246",
62274,"$25,000 under $50,000","22,079",
62274,"$50,000 under $75,000","29,847",
62274,"$75,000 under $100,000","31,023",
62274,"$100,000 under $200,000","47,257",
62274,"$200,000 or more","11,798",

62275,,"100,271",
62275,"$1 under $25,000","6,095",
62275,"$25,000 under $50,000","11,816",
62275,"$50,000 under $75,000","15,694",
62275,"$75,000 under $100,000","16,239",
62275,"$100,000 under $200,000","38,240",
62275,"$200,000 or more","12,187",

62277,,"30,568",
62277,"$1 under $25,000","2,555",
